lint	rust_path	line	message	classification	eden_symbol_occurrences	eden_counterparts	note
dead_code	src/core/src/hle/service/mii/mii.rs	48	associated function `has_database_source` is never used	PORT_DEBT_OR_RENAMED	has_database_source:0	core/hle/service/mii/mii.cpp;core/hle/service/mii/mii.h;core/hle/service/mii/mii_database.cpp;core/hle/service/mii/mii_database.h;core/hle/service/mii/mii_database_manager.cpp;core/hle/service/mii/mii_database_manager.h;core/hle/service/mii/mii_manager.cpp;core/hle/service/mii/mii_manager.h;core/hle/service/mii/mii_result.h;core/hle/service/mii/mii_types.h;core/hle/service/mii/mii_util.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/nfc/common/amiibo_crypto.rs	26	constant `HMAC_DATA_START` is never used	PORT_DEBT_OR_RENAMED	HMAC_DATA_START:1	core/hle/service/nfc/common/amiibo_crypto.cpp;core/hle/service/nfc/common/amiibo_crypto.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/nfc/common/device.rs	29	fields `is_plain_amiibo` and `is_write_protected` are never read	CONFIRMED_PARITY_DEBT	is_plain_amiibo:10,is_write_protected:5	core/hle/service/nfc/common/device.cpp;core/hle/service/nfc/common/device.h;core/hle/service/nfc/common/device_manager.cpp;core/hle/service/nfc/common/device_manager.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/nfp/nfp_interface.rs	92	fields `system` and `device_state` are never read	CONFIRMED_PARITY_DEBT	system:5,device_state:0	core/hle/service/nfp/nfp_interface.cpp;core/hle/service/nfp/nfp_interface.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/ns/ecommerce_interface.rs	31	field `system` is never read	CONFIRMED_PARITY_DEBT	system:5	core/hle/service/ns/ecommerce_interface.cpp;core/hle/service/ns/ecommerce_interface.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/nvdrv/devices/nvhost_as_gpu.rs	177	field `container` is never read	CONFIRMED_PARITY_DEBT	container:7	core/hle/service/nvdrv/devices/nvhost_as_gpu.cpp;core/hle/service/nvdrv/devices/nvhost_as_gpu.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/nvdrv/devices/nvhost_as_gpu.rs	195	method `container` is never used	CONFIRMED_PARITY_DEBT	container:7	core/hle/service/nvdrv/devices/nvhost_as_gpu.cpp;core/hle/service/nvdrv/devices/nvhost_as_gpu.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/nvdrv/devices/nvhost_ctrl.rs	70	fields `process` and `scheduler` are never read	PORT_DEBT_OR_RENAMED	process:0,scheduler:0	core/hle/service/nvdrv/devices/nvhost_ctrl.cpp;core/hle/service/nvdrv/devices/nvhost_ctrl.h;core/hle/service/nvdrv/devices/nvhost_ctrl_gpu.cpp;core/hle/service/nvdrv/devices/nvhost_ctrl_gpu.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/nvdrv/devices/nvhost_ctrl.rs	184	associated function `signal_event_from_slot` is never used	PORT_DEBT_OR_RENAMED	signal_event_from_slot:0	core/hle/service/nvdrv/devices/nvhost_ctrl.cpp;core/hle/service/nvdrv/devices/nvhost_ctrl.h;core/hle/service/nvdrv/devices/nvhost_ctrl_gpu.cpp;core/hle/service/nvdrv/devices/nvhost_ctrl_gpu.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/hle/service/nvdrv/devices/nvhost_nvdec_common.rs	109	field `submit_timeout` is never read	UPSTREAM_DORMANT_STATE	submit_timeout:1	core/hle/service/nvdrv/devices/nvhost_nvdec_common.cpp;core/hle/service/nvdrv/devices/nvhost_nvdec_common.h	Matching state is only declared in the Eden counterpart too.
dead_code	src/core/src/hle/service/nvdrv/nvdrv_interface.rs	38	fields `output_buffer` and `inline_output_buffer` are never read	CONFIRMED_PARITY_DEBT	output_buffer:10,inline_output_buffer:4	core/hle/service/nvdrv/nvdrv_interface.cpp;core/hle/service/nvdrv/nvdrv_interface.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/olsc/remote_storage_controller.rs	19	field `system` is never read	CONFIRMED_PARITY_DEBT	system:5	core/hle/service/olsc/remote_storage_controller.cpp;core/hle/service/olsc/remote_storage_controller.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/pctl/parental_control_service.rs	129	field `current_tid` is never read	UPSTREAM_DORMANT_STATE	current_tid:1	core/hle/service/pctl/parental_control_service.cpp;core/hle/service/pctl/parental_control_service.h;core/hle/service/pctl/parental_control_service_factory.cpp;core/hle/service/pctl/parental_control_service_factory.h	Matching state is only declared in the Eden counterpart too.
dead_code	src/core/src/hle/service/psc/time/power_state_service.rs	33	field `system` is never read	CONFIRMED_PARITY_DEBT	system:6	core/hle/service/psc/time/power_state_service.cpp;core/hle/service/psc/time/power_state_service.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/psc/time/service_manager.rs	30	field `system` is never read	CONFIRMED_PARITY_DEBT	system:15	core/hle/service/psc/time/service_manager.cpp;core/hle/service/psc/time/service_manager.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/ptm/psm.rs	68	field `system` is never read	CONFIRMED_PARITY_DEBT	system:13	core/hle/service/ptm/psm.cpp;core/hle/service/ptm/psm.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/ro/ro.rs	400	method `generate_random` is never used	CONFIRMED_PARITY_DEBT	generate_random:7	core/hle/service/ro/ro.cpp;core/hle/service/ro/ro.h;core/hle/service/ro/ro_nro_utils.cpp;core/hle/service/ro/ro_nro_utils.h;core/hle/service/ro/ro_results.h;core/hle/service/ro/ro_types.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/set/settings_server.rs	27	constant `RESULT_NULL_POINTER` is never used	CONFIRMED_PARITY_DEBT	RESULT_NULL_POINTER:4	core/hle/service/set/factory_settings_server.cpp;core/hle/service/set/factory_settings_server.h;core/hle/service/set/firmware_debug_settings_server.cpp;core/hle/service/set/firmware_debug_settings_server.h;core/hle/service/set/settings_server.cpp;core/hle/service/set/settings_server.h;core/hle/service/set/system_settings_server.cpp;core/hle/service/set/system_settings_server.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/set/system_settings_server.rs	20	constant `SETTINGS_VERSION` is never used	CONFIRMED_PARITY_DEBT	SETTINGS_VERSION:4	core/hle/service/set/system_settings_server.cpp;core/hle/service/set/system_settings_server.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/set/system_settings_server.rs	23	constant `SETTINGS_MAGIC` is never used	CONFIRMED_PARITY_DEBT	SETTINGS_MAGIC:4	core/hle/service/set/system_settings_server.cpp;core/hle/service/set/system_settings_server.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/sockets/sfdnsres.rs	45	variants `Internal`, `NoRecovery`, and `NoData` are never constructed	CONFIRMED_PARITY_DEBT	Internal:1,NoRecovery:1,NoData:3	core/hle/service/sockets/sfdnsres.cpp;core/hle/service/sockets/sfdnsres.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/vi/display_list.rs	23	method `get_free_display` is never used	CONFIRMED_PARITY_DEBT	get_free_display:2	core/hle/service/vi/display_list.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/hle/service/vi/layer_list.rs	22	method `get_free_layer` is never used	CONFIRMED_PARITY_DEBT	get_free_layer:2	core/hle/service/vi/layer_list.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/file_sys/content_archive.rs	71	field `encrypted` is never read	UPSTREAM_DORMANT_STATE	encrypted:1	core/file_sys/content_archive.cpp;core/file_sys/content_archive.h	Matching state is only declared in the Eden counterpart too.
dead_code	src/core/src/file_sys/ips_layer.rs	163	field `name` is never read	UPSTREAM_DORMANT_STATE	name:1	core/file_sys/ips_layer.cpp;core/file_sys/ips_layer.h	Matching state is only declared in the Eden counterpart too.
dead_code	src/core/src/file_sys/vfs/vfs_real.rs	27	constant `MAX_OPEN_FILES` is never used	CONFIRMED_PARITY_DEBT	MAX_OPEN_FILES:2	core/file_sys/vfs/vfs_real.cpp;core/file_sys/vfs/vfs_real.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/file_sys/vfs/vfs_real.rs	49	field `file` is never read	CONFIRMED_PARITY_DEBT	file:35	core/file_sys/vfs/vfs_real.cpp;core/file_sys/vfs/vfs_real.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/file_sys/vfs/vfs_real.rs	53	associated function `new` is never used	CONFIRMED_PARITY_DEBT	new:3	core/file_sys/vfs/vfs_real.cpp;core/file_sys/vfs/vfs_real.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/file_sys/vfs/vfs_real.rs	67	fields `open_references` and `num_open_files` are never read	CONFIRMED_PARITY_DEBT	open_references:6,num_open_files:5	core/file_sys/vfs/vfs_real.cpp;core/file_sys/vfs/vfs_real.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/file_sys/vfs/vfs_real.rs	73	method `evict_if_needed` is never used	PORT_DEBT_OR_RENAMED	evict_if_needed:0	core/file_sys/vfs/vfs_real.cpp;core/file_sys/vfs/vfs_real.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/file_sys/fssystem/aes_xts_storage.rs	34	field `iv` is never read	CONFIRMED_PARITY_DEBT	iv:4	core/file_sys/fssystem/fssystem_aes_xts_storage.cpp;core/file_sys/fssystem/fssystem_aes_xts_storage.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/file_sys/fssystem/compressed_storage.rs	39	constant `ENTRIES_COUNT_MAX` is never used	CONFIRMED_PARITY_DEBT	ENTRIES_COUNT_MAX:4	core/file_sys/fssystem/fssystem_compressed_storage.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/file_sys/fssystem/compressed_storage.rs	44	struct `ReadEntry` is never constructed	PORT_DEBT_OR_RENAMED	ReadEntry:0	core/file_sys/fssystem/fssystem_compressed_storage.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
dead_code	src/core/src/file_sys/fssystem/hierarchical_sha3_storage.rs	28	field `mutex` is never read	CONFIRMED_PARITY_DEBT	mutex:2	core/file_sys/fssystem/fssystem_hierarchical_sha3_storage.cpp;core/file_sys/fssystem/fssystem_hierarchical_sha3_storage.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/file_sys/patch_manager.rs	56	variant `FourElements` is never constructed	CONFIRMED_PARITY_DEBT	FourElements:2	core/file_sys/patch_manager.cpp;core/file_sys/patch_manager.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/loader/kip.rs	40	field `file` is never read	CONFIRMED_PARITY_DEBT	file:6	core/loader/kip.cpp;core/loader/kip.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/loader/nax.rs	42	field `file` is never read	CONFIRMED_PARITY_DEBT	file:10	core/loader/nax.cpp;core/loader/nax.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/debugger/gdbstub.rs	21	constant `GDB_STUB_REPLY_ERR` is never used	CONFIRMED_PARITY_DEBT	GDB_STUB_REPLY_ERR:19	core/debugger/gdbstub.cpp;core/debugger/gdbstub.h;core/debugger/gdbstub_arch.cpp;core/debugger/gdbstub_arch.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/debugger/gdbstub.rs	22	constant `GDB_STUB_REPLY_OK` is never used	CONFIRMED_PARITY_DEBT	GDB_STUB_REPLY_OK:9	core/debugger/gdbstub.cpp;core/debugger/gdbstub.h;core/debugger/gdbstub_arch.cpp;core/debugger/gdbstub_arch.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/debugger/gdbstub.rs	23	constant `GDB_STUB_REPLY_EMPTY` is never used	CONFIRMED_PARITY_DEBT	GDB_STUB_REPLY_EMPTY:5	core/debugger/gdbstub.cpp;core/debugger/gdbstub.h;core/debugger/gdbstub_arch.cpp;core/debugger/gdbstub_arch.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/debugger/gdbstub.rs	28	fields `replaced_instructions`, `no_ack`, and `is_64bit` are never read	CONFIRMED_PARITY_DEBT	replaced_instructions:7,no_ack:3,is_64bit:1	core/debugger/gdbstub.cpp;core/debugger/gdbstub.h;core/debugger/gdbstub_arch.cpp;core/debugger/gdbstub_arch.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/debugger/gdbstub.rs	95	associated function `escape_gdb` is never used	CONFIRMED_PARITY_DEBT	escape_gdb:2	core/debugger/gdbstub.cpp;core/debugger/gdbstub.h;core/debugger/gdbstub_arch.cpp;core/debugger/gdbstub_arch.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
dead_code	src/core/src/debugger/gdbstub.rs	212	enum `BreakpointType` is never used	CONFIRMED_PARITY_DEBT	BreakpointType:13	core/debugger/gdbstub.cpp;core/debugger/gdbstub.h;core/debugger/gdbstub_arch.cpp;core/debugger/gdbstub_arch.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
mismatched_lifetime_syntaxes	src/core/src/file_sys/fssystem/bucket_tree.rs	372	hiding a lifetime that's elided elsewhere is confusing	RUST_HYGIENE		core/file_sys/fssystem/fssystem_bucket_tree.cpp;core/file_sys/fssystem/fssystem_bucket_tree.h;core/file_sys/fssystem/fssystem_bucket_tree_template_impl.h;core/file_sys/fssystem/fssystem_bucket_tree_utils.h	No behavioral Eden counterpart; mechanical Rust cleanup.
dead_code	src/frontend_common/src/config.rs	40	struct `ConfigArray` is never constructed	CONFIRMED_PARITY_DEBT	ConfigArray:3	frontend_common/config.cpp;frontend_common/config.h	Matching symbol is used by the corresponding Eden file but unconsumed in Ruzu.
unused_imports	src/audio_core/src/adsp/apps/opus/opus_decoder.rs	10	unused import: `common::ResultCode`	RUST_HYGIENE	common::ResultCode:0	audio_core/adsp/apps/opus/opus_decoder.cpp;audio_core/adsp/apps/opus/opus_decoder.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/video_core/src/dma_pusher.rs	14	unused import: `EngineID`	RUST_HYGIENE	EngineID:0	video_core/cdma_pusher.cpp;video_core/cdma_pusher.h;video_core/dma_pusher.cpp;video_core/dma_pusher.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_parens	src/video_core/src/renderer_vulkan/texture_cache.rs	2239	unnecessary parentheses around assigned value	RUST_HYGIENE		video_core/renderer_vulkan/vk_texture_cache.cpp;video_core/renderer_vulkan/vk_texture_cache.h;video_core/renderer_vulkan/vk_texture_cache_base.cpp	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/video_core/src/shader_environment.rs	15	unused import: `ConstBufferConfig`	RUST_HYGIENE	ConstBufferConfig:1	video_core/shader_environment.cpp;video_core/shader_environment.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/video_core/src/shader_environment.rs	17	unused import: `ConstBufferBinding`	RUST_HYGIENE	ConstBufferBinding:0	video_core/shader_environment.cpp;video_core/shader_environment.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_imports	src/video_core/src/texture_cache/util.rs	24	unused import: `GOB_SIZE`	RUST_HYGIENE	GOB_SIZE:5	video_core/texture_cache/util.cpp;video_core/texture_cache/util.h	No behavioral Eden counterpart; mechanical Rust cleanup.
unused_assignments	src/audio_core/src/adsp/apps/audio_renderer/audio_renderer.rs	379	value assigned to `prof_shutdown_check_us` is never read	PORT_DEBT_OR_RENAMED	prof_shutdown_check_us:0	audio_core/adsp/apps/audio_renderer/audio_renderer.cpp;audio_core/adsp/apps/audio_renderer/audio_renderer.h	Counterpart exists, but direct normalized symbol matching did not prove a live Eden use; manual ownership review retained.
